obsid,designation,snrg,class,subclass,gaia_source_id,ra,dec,teff,teff_err,feh_err,feh,logg_err,logg,spectral_type,quality,Teff,Feh,Logg
1146316036,J221747.63+531008.7,75.91,STAR,A1,2004359948851731200,334.4484801,53.1690973,,,,,,,B9.5 IV  Si,vgood,,,
1146703012,J235243.99+614115.2,107.28,STAR,A5,2012712045326021888,358.1832978,61.687577,,,,,,,kA0hA3mA8  Si,,,,
1146703091,J235232.85+621104.8,58.22,STAR,A3,2012972560863635712,358.1369154,62.1846868,,,,,,,kA0hA2mA3  Si,,,,
1147515089,J052618.68+374030.1,68.55,STAR,A1,184535026519396736,81.5778724,37.6750363,,,,,,,B8 IV  Si,good,,,
1147616154,J052456.50+380338.9,142.78,STAR,A1,184605395262057984,81.2354415,38.0608297,,,,,,,Unclassifiable,,,,
1148202052,J062501.16+004734.9,69.33,STAR,A1,3123393371200680704,96.2548451,0.793031,,,,,,,B9 V  Si,vgood,,,
1148304059,J063234.45+015120.4,131.15,STAR,A1,3120951252797351296,98.1435444,1.8556768,,,,,,,B9 III-IV  Si,vgood,,,
1148313215,J063746.01+021507.8,479.45,STAR,A1,3126946129490753664,99.4417464,2.2521888,,,,,,,B8 IV-V  Si,good,,,
1154711135,J013224.28+701545.5,94.22,STAR,A1,533959443870567040,23.1011913,70.2626611,,,,,,,B9.5 IV-V  Si,good,,,
1154711170,J012803.74+703411.6,257.27,STAR,A1,534028506945721344,22.0156071,70.5699075,,,,,,,B8 IV  Si,vgood,,,
1154712015,J014257.88+693706.7,274.98,STAR,A1,533680408434633728,25.7411795,69.6185349,,,,,,,B9 V  Si,vgood,,,
1156816104,J063607.42+061824.8,131.04,STAR,A3,3131958596842526336,99.0309269,6.3069008,,,,,,,A0 II,vgood,,,
1158211146,J021706.32+571525.2,157.25,STAR,A5,458564827742282112,34.2763436,57.2570026,,,,,,,kA0hA2mA3  Si,,,,
1158403031,J063507.95+043819.9,127.4,STAR,A1,3130923136065965184,98.7831509,4.6388833,,,,,,,B9 II-III  Si,good,,,
1158403090,J063539.64+044659.2,251.17,STAR,A1,3130930587830709760,98.9151715,4.7831264,,,,,,,B6 V  Si,vgood,,,
1158406180,J064554.46+040306.2,87.81,STAR,A2,3127650336629633920,101.4769194,4.0517223,,,,,,,kA0hA2mA4  Si,,,,
1158416009,J063547.44+064955.8,71.85,STAR,F0,3133680436352696192,98.9476787,6.8321677,,,,,,,A8 V  SrSi,good,,,
1159214153,J220958.54+515550.8,142.27,STAR,A1,2004134789482530560,332.4939275,51.9308037,,,,,,,A0 II  SrSi,vgood,,,
1159216078,J221343.92+523856.4,59.17,STAR,A1,2004316758658859008,333.433011,52.6490114,,,,,,,kB8hA1mA5  SiEu,,,,
1159216135,J221541.20+524944.5,142.87,STAR,A1,2004348163460622592,333.921705,52.8290338,,,,,,,A0 III  Si,vgood,,,
1159715026,J034910.90+525605.8,96.06,STAR,A1,443809179838223360,57.2954463,52.9349683,,,,,,,B7 V  Si,fair,,,
1160115096,J063614.29+054137.3,197.1,STAR,A1,3131852803207602688,99.05955,5.693718,,,,,,,B4 V,vgood,,,
1169802060,J234842.73+610140.0,104.06,STAR,A1,2012590102614853760,357.1780455,61.027778,,,,,,,Unclassifiable,,,,
1169814064,J234035.36+625120.8,155.77,STAR,A1,2016210794399254400,355.1473355,62.855797,,,,,,,B9.5 IV-V  Si,good,,,
1169816097,J234322.43+632532.9,259.28,STAR,A1,2016289405177717120,355.8434975,63.4258129,,,,,,,B9 IV  Si,vgood,,,
1169907123,J015901.50+725637.3,389.38,STAR,A1,558476594663056512,29.7562903,72.943706,,,,,,,B8 IV-V  Si,good,,,
1170308118,J105434.62+643358.7,495.82,STAR,A6,1055516460992986752,163.6442692,64.5663217,,,,,,,A1 IV-V  SrSiEu,good,,,
1170703085,J235405.32+661651.1,315.37,STAR,A1,2209748927062056192,358.5221944,66.2808865,,,,,,,B9 V  Si,vgood,,,
1170716144,J234602.85+675259.4,181.9,STAR,A1,2211031885333485184,356.5119002,67.8831746,,,,,,,B9 V  Si,vgood,,,
1170805084,J014436.51+623612.5,228.79,STAR,A3,511623861587188608,26.1521372,62.6034893,,,,,,,A0 III-IV  SrSi,vgood,,,
1170805129,J014752.30+630505.6,193.55,STAR,A1,512015631324105984,26.9679403,63.0849027,,,,,,,kB9hA1mA6  SrSi,,,,
1170807216,J015136.09+620549.4,606.72,STAR,A1,511363483489423872,27.9004067,62.0970831,,,,,,,B8 IV-V  Si,vgood,,,
1170810038,J013458.33+625725.4,231.52,STAR,A1,512443994183604096,23.7430715,62.9570603,,,,,,,Unclassifiable,,,,
1170816090,J013330.66+650134.7,100.9,STAR,A1,513180701333238528,23.3777573,65.0263103,,,,,,,B9 IV  Si,vgood,,,
1170816218,J013538.72+650134.0,301.33,STAR,A1,-9999,23.909386,65.02589659,,,,,,,B9.5 IV  Si,vgood,,,
1171201145,J061201.34+052746.8,178.05,STAR,A1,3318650281057975552,93.0056156,5.4630275,,,,,,,B9 III  Si,vgood,,,
1171402112,J234706.60+711640.1,137.08,STAR,A1,2215653132703994112,356.7775087,71.277815,,,,,,,B9 II-III  Si,vgood,,,
1171415142,J235709.82+735350.6,276.12,STAR,A1,2228909703881044096,359.2909297,73.8973967,,,,,,,Unclassifiable,,,,
1171815108,J051819.94+371247.2,70.02,STAR,A1,187098366080420992,79.5831039,37.2131243,,,,,,,kB9.5hA1mA3  Si,,,,
1173605164,J042519.05+451621.3,56.29,STAR,A3,256714425829244160,66.3294114,45.2726027,,,,,,,A1 III-IV  SrSi,good,,,
1185508122,J052748.75+350903.6,68.85,STAR,A1,182883285175515904,81.9531495,35.1510195,,,,,,,Unclassifiable,,,,
1185911222,J045930.18+334516.1,68.55,STAR,A5,160931604244664832,74.8757616,33.7544798,,,,,,,A0 III-IV  SrSiEu,good,,,
1186605154,J045752.44+455322.9,369.64,STAR,A1,206524331362184320,74.4685078,45.8897179,,,,,,,Unclassifiable,,,,
1186703069,J065950.73+073950.0,251.19,STAR,A2,3154155954199334272,104.9613918,7.6639004,,,,,,,B9.5 IV-V  Si,vgood,,,
1188607067,J061651.90+060122.1,139.22,STAR,A1,3324782841522653824,94.2162882,6.0228128,,,,,,,F0 mB8 V Lam Boo,,,,
1188612045,J061724.84+092747.8,63.35,STAR,A2,3328858211432676352,94.3535131,9.4632805,,,,,,,kB9hA1mA4  Si,,,,
1202015050,J040826.98+695634.3,249.9,STAR,A5,494169320649926272,62.1124548,69.9428879,,,,,,,A1 IV  SrSi,good,,,
1204412205,J053359.93+373623.6,232.19,STAR,A1,189562818313957120,83.4997143,37.6065763,,,,,,,B5 III,vgood,,,
1204504094,J053155.28+262212.9,100.99,STAR,A2,3441903335508218752,82.9803369,26.3702775,,,,,,,kB9.5hA7mF5,,,,
1204504108,J053322.18+264908.8,79.54,STAR,A1,3441944425460056320,83.3424331,26.8191207,,,,,,,B8 IV-V,good,,,
1204606027,J053939.48+263233.5,279.11,STAR,A1,3441217991870780672,84.9145279,26.5426565,,,,,,,B9 III  Si,vgood,,,
1205911245,J050325.32+334509.6,128.7,STAR,A1,184759636126650368,75.8555311,33.7526723,,,,,,,B9 V  Si,vgood,,,
1205916099,J045142.79+325235.4,525.35,STAR,A2,161196238652315648,72.928333,32.8765156,,,,,,,Unclassifiable,,,,
1206403194,J042230.91+461927.7,142.79,STAR,A1,257012805798185216,65.6288278,46.3243798,,,,,,,A0 IV-V  Si,vgood,,,
1206412076,J043657.86+473217.0,267.4,STAR,A1,257333038560668672,69.2411064,47.5380652,,,,,,,kB7hB9mA0  Si,,,,
1208105125,J050929.52+384638.5,54.44,STAR,A1,188448360201173760,77.3730003,38.7773729,,,,,,,kB9.5hA1mA3  Si,,,,
1208107220,J051526.40+383302.1,115.35,STAR,A1,187457627208773632,78.8600108,38.5506032,,,,,,,B9.5 V  Si,good,,,
1208116027,J050549.45+415619.9,76.02,STAR,A3,201353671775202688,76.4560787,41.9388873,,,,,,,B8 IV,good,,,
1209016162,J062623.29+095501.0,98.58,STAR,A1,3327433935858167680,96.597054,9.9169541,,,,,,,B9.5 IV-V  Si,vgood,,,
1223102048,J062732.50+072221.6,461.86,STAR,A1,3324659455702314496,96.8854349,7.3726875,,,,,,,B9 V  Si,vgood,,,
1223102090,J062611.14+070344.7,51.73,STAR,A1,3324542151555049728,96.5464479,7.0624425,,,,,,,Unclassifiable,,,,
1223102206,J062859.98+064955.8,193.59,STAR,A5,3324334893613449600,97.2499518,6.832173,,,,,,,kA0hA2mA5  SiEu,,,,
1223103120,J062720.56+092000.5,93.41,STAR,A1,3327164349348391552,96.8356702,9.3334839,,,,,,,B8 V  Si,vgood,,,
1223103197,J063005.39+090956.7,367.58,STAR,A1,3327098992828029824,97.5224982,9.1657593,,,,,,,B8 V  Si,vgood,,,
1223103209,J062954.90+082721.2,207.01,STAR,A1,3326277009104676992,97.4787692,8.4558932,,,,,,,B8 V  Si,vgood,,,
1223104180,J063402.90+091624.4,101.45,STAR,A1,3326449765570320768,98.5121046,9.2734482,,,,,,,kA0hF0mF0,,,,
1223107055,J063649.53+071749.9,109.92,STAR,A1,3133769050117628416,99.2064112,7.2972104,,,,,,,Unclassifiable,,,,
1223107188,J063609.01+064613.6,134.64,STAR,A1,3133667276572892160,99.0375777,6.7704589,,,,,,,B9.5 III  Si,vgood,,,
1223107213,J063436.14+070557.1,414.17,STAR,A1,3133749533785986176,98.6505941,7.0992202,,,,,,,B9 IV  Si,vgood,,,
1223107220,J063440.14+071705.1,235.95,STAR,A1,3133756538871629184,98.6672789,7.284767,,,,,,,Unclassifiable,,,,
1223107222,J063454.47+071243.3,553.94,STAR,A1,3133752866680534784,98.7269618,7.2120361,,,,,,,B8 V  Si,vgood,,,
1223110106,J062529.33+080158.6,239.78,STAR,A1,3325493774571808896,96.3722178,8.0329468,,,,,,,B8 III-IV  Si,vgood,,,
1223110132,J062350.54+083421.5,76.69,STAR,A3,3325589775679557504,95.960597,8.5726581,,,,,,,B9.5 III  Si,good,,,
1223110224,J062719.50+080017.2,428.77,STAR,A1,3324766069671301376,96.8312553,8.0047843,,,,,,,A0 IV-V  SrSi,vgood,,,
1223111157,J063313.99+111425.3,68.1,STAR,A1,3328051277275830016,98.3083015,11.2403753,,,,,,,Unclassifiable,,,,
1223115025,J063141.05+095054.9,65.7,STAR,A1,3327290999344022784,97.921064,9.8486062,,,,,,,kB8hF3mF4,,,,
1223115054,J063310.37+094918.0,170.86,STAR,A1,3327615625852888832,98.2932396,9.8216917,,,,,,,B9 II-III,vgood,,,
1223115170,J063311.63+094053.1,98.66,STAR,A1,3327226506114959104,98.2984865,9.6814337,,,,,,,B8 III-IV,good,,,
1223116083,J062503.26+101239.6,122.11,STAR,A1,3330459031644960768,96.2635837,10.2110025,,,,,,,B9 V  Si,vgood,,,
1223116087,J062519.86+100612.3,200.88,STAR,A1,3327454689139686144,96.3327619,10.1034289,,,,,,,B9 IV  Si,vgood,,,
1223116238,J062700.54+105512.1,101.71,STAR,A1,3330616747141529984,96.7522694,10.9200302,,,,,,,B8 IV-V  Si,good,,,
1223304235,J070425.42+084030.5,288.21,STAR,A1,3154616237255117184,106.1059452,8.6751626,,,,,,,B8 V  Si,vgood,,,
1223311019,J070136.90+102646.9,98.17,STAR,A1,3158122231939227392,105.4037576,10.4463674,,,,,,,B8 V  Si,vgood,,,
1223315136,J070419.94+090010.6,272.21,STAR,A3,3157634117496393216,106.0831209,9.0029627,,,,,,,kA0hA1mA3  SiEu,,,,
1223315143,J070302.69+090544.4,227.27,STAR,A1,3157652396879472896,105.7612198,9.0956782,,,,,,,Unclassifiable,,,,
1224102108,J084530.73+622859.0,417.08,STAR,A1,1042295108547835776,131.3780687,62.4830773,,,,,,,B8 IV  Si,vgood,,,
1246301034,J200318.93+355003.1,635.96,STAR,A1,2059838659905478016,300.8288762,35.8342071,,,,,,,B8 IV  Si,vgood,,,
1246302014,J195229.82+363125.1,152.27,STAR,A1,2071763035309856256,298.1242833,36.5236643,,,,,,,B9 V  Si,vgood,,,
1246304026,J200222.61+373328.3,148.88,STAR,A2,2060326465112545280,300.5942087,37.5578885,,,,,,,A0 II  SrSiEu,vgood,,,
1246306012,J201039.63+365652.4,255.57,STAR,A2,2060750704794117888,302.6651309,36.9478989,,,,,,,B8 IV  Si,vgood,,,
1246306120,J201240.94+364250.0,234.86,STAR,A1,2060688616742762880,303.1705903,36.7138993,,,,,,,B8 IV  Si,vgood,,,
1246306188,J201146.53+365412.5,213.51,STAR,A1,2060703288351687424,302.943905,36.9034771,,,,,,,Unclassifiable,,,,
1246308154,J200437.35+371341.0,999,STAR,A1,2060069729144937728,301.1556631,37.2280613,,,,,,,B8 IV  Si,vgood,,,
1246308219,J200553.74+362630.2,160.29,STAR,A1,2059884495798496896,301.4739444,36.4417337,,,,,,,kB9hA0mA2  Si,,,,
1246309048,J200801.69+382358.1,298.42,STAR,A1,2061840282136345472,302.0070424,38.3994772,,,,,,,A0 II  Si,good,,,
1246311147,J200720.53+395526.8,401.48,STAR,A1,2074064588011946496,301.8355719,39.924126,,,,,,,kA0hA1mA2  Si,,,,
1246312058,J200741.87+392904.0,675.69,STAR,A2,2062036892876496768,301.9244761,39.4844655,,,,,,,A0 IV  Si,vgood,,,
1246314059,J195223.44+384954.1,492.79,STAR,A1,2073346705681060864,298.0977051,38.8317149,,,,,,,B9.5 IV-V  Si,good,,,
250912083,J000851.27+525547.2,84.93,STAR,F0,395993613871680512,2.213657,52.929783,,,,,,,kA2hA5mA8  SiEu,,,,
617410242,J010128.36+603214.0,88.82,STAR,A1,426486820826210432,15.368181,60.537241,,,,,,,B9.5 IV  Si,vgood,,,
842107068,J012048.60+325718.3,234.42,STAR,A5,316747245306011904,20.2025131,32.9550902,,,,,,,A0 IV  Si,good,,,
1146701028,J000051.02+601702.9,160.39,STAR,A3,423336273335447808,0.212594,60.2841494,,,,,,,A1 II  SrSi,good,,,
1146701117,J000007.27+595539.7,133.89,STAR,A1,423300917163878144,0.0303188,59.927699,,,,,,,A0 II-III  Si,vgood,,,
1146712028,J001234.64+641332.8,163.29,STAR,A2,431879444322615808,3.1443356,64.2258051,,,,,,,kB9hA1mA4  Si,,,,
1146715058,J000224.88+630725.3,62.33,STAR,A2,430085144431493760,0.6037066,63.1237211,,,,,,,kA0hA2mA4  SrSi,,,,
1154716205,J011352.40+693001.5,209.03,STAR,A1,-9999,18.46588101,69.50011738,,,,,,,B8 IV-V  Si,vgood,,,
1169801197,J000502.63+600231.8,230.52,STAR,A1,429271849422688000,1.2609739,60.0421895,,,,,,,B9.5 V  Si,vgood,,,
1169807170,J000718.55+602844.2,168.17,STAR,A1,429299543368859520,1.8273188,60.4789621,,,,,,,A0 IV  Si,good,,,
1169811129,J000411.85+641740.2,434.73,STAR,A1,431748739876523264,1.0494156,64.2945161,,,,,,,B9.5 III  Si,vgood,,,
